incoming,converted,n_incoming,n_converted,name,description,namespaces,query
MRPL32,64983,5424,1,MRPL32,mitochondrial ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:14035],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
HECW1,23072,5425,1,HECW1,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:22195]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
HECW1-IT1,None,5426,1,None,None,,query_1
STK17A,9263,5427,1,STK17A,serine/threonine kinase 17a [Source:HGNC Symbol;Acc:HGNC:11395],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
COA1,55744,5428,1,COA1,cytochrome c oxidase assembly factor 1 homolog [Source:HGNC Symbol;Acc:HGNC:21868],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
BLVRA,644,5429,1,BLVRA,biliverdin reductase A [Source:HGNC Symbol;Acc:HGNC:1062],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
POLR2J4,84820,5430,1,POLR2J4,"RNA polymerase II subunit J4, pseudogene [Source:HGNC Symbol;Acc:HGNC:28195]","ENTREZGENE,HGNC,WIKIGENE",query_1
RASA4CP,None,5431,1,None,None,,query_1
AEBP1,165,5432,1,AEBP1,AE binding protein 1 [Source:HGNC Symbol;Acc:HGNC:303],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
POLD2,5425,5433,1,POLD2,"DNA polymerase delta 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9176]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MYL7,58498,5434,1,MYL7,myosin light chain 7 [Source:HGNC Symbol;Acc:HGNC:21719],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GCK,2645,5435,1,GCK,glucokinase [Source:HGNC Symbol;Acc:HGNC:4195],"DBASS3,DBASS5,ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CAMK2B,816,5436,1,CAMK2B,calcium/calmodulin dependent protein kinase II beta [Source:HGNC Symbol;Acc:HGNC:1461],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NUDCD3,23386,5437,1,NUDCD3,NudC domain containing 3 [Source:HGNC Symbol;Acc:HGNC:22208],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
DDX56,54606,5438,1,DDX56,DEAD-box helicase 56 [Source:HGNC Symbol;Acc:HGNC:18193],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OGDH,4967,5439,1,OGDH,oxoglutarate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8124],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PPIA,5478,5440,1,PPIA,peptidylprolyl isomerase A [Source:HGNC Symbol;Acc:HGNC:9253],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
H2AFV,94239,5441,1,H2AFV,H2A histone family member V [Source:HGNC Symbol;Acc:HGNC:20664],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PURB,5814,5442,1,PURB,purine rich element binding protein B [Source:HGNC Symbol;Acc:HGNC:9702],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SNHG15,None,5443,1,None,None,,query_1
CCM2,83605,5444,1,CCM2,CCM2 scaffold protein [Source:HGNC Symbol;Acc:HGNC:21708],"DBASS3,ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RAMP3,10268,5445,1,RAMP3,receptor activity modifying protein 3 [Source:HGNC Symbol;Acc:HGNC:9845],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ADCY1,107,5446,1,ADCY1,adenylate cyclase 1 [Source:HGNC Symbol;Acc:HGNC:232],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SEPT7P2,None,5447,1,None,None,,query_1
IGFBP3,3486,5448,1,IGFBP3,insulin like growth factor binding protein 3 [Source:HGNC Symbol;Acc:HGNC:5472],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC730338,None,5449,1,None,None,,query_1
TNS3,64759,5450,1,TNS3,tensin 3 [Source:HGNC Symbol;Acc:HGNC:21616],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PKD1L1,168507,5451,1,PKD1L1,"polycystin 1 like 1, transient receptor potential channel interacting [Source:HGNC Symbol;Acc:HGNC:18053]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
HUS1,3364,5452,1,HUS1,HUS1 checkpoint clamp component [Source:HGNC Symbol;Acc:HGNC:5309],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SUN3,256979,5453,1,SUN3,Sad1 and UNC84 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:22429],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ABCA13,154664,5454,1,ABCA13,ATP binding cassette subfamily A member 13 [Source:HGNC Symbol;Acc:HGNC:14638],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
VWC2,375567,5455,1,VWC2,von Willebrand factor C domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30200],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZPBP,11055,5456,1,ZPBP,zona pellucida binding protein [Source:HGNC Symbol;Acc:HGNC:15662],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
C7orf72,None,5457,1,None,None,,query_1
IKZF1,10320,5458,1,IKZF1,IKAROS family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:13176],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
DDC,1644,5459,1,DDC,dopa decarboxylase [Source:HGNC Symbol;Acc:HGNC:2719],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
DDC-AS1,None,5460,1,None,None,,query_1
GRB10,2887,5461,1,GRB10,growth factor receptor bound protein 10 [Source:HGNC Symbol;Acc:HGNC:4564],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
COBL,23242,5462,1,COBL,cordon-bleu WH2 repeat protein [Source:HGNC Symbol;Acc:HGNC:22199],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC01446,None,5463,1,None,None,,query_1
LINC01445,None,5464,1,None,None,,query_1
VSTM2A,222008,5465,1,VSTM2A,V-set and transmembrane domain containing 2A [Source:HGNC Symbol;Acc:HGNC:28499],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
VSTM2A-OT1,None,5466,1,None,None,,query_1
LOC100996654,None,5467,1,None,None,,query_1
EGFR,1956,5468,1,EGFR,epidermal growth factor receptor [Source:HGNC Symbol;Acc:HGNC:3236],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LANCL2,55915,5469,1,LANCL2,LanC like 2 [Source:HGNC Symbol;Acc:HGNC:6509],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
VOPP1,81552,5470,1,VOPP1,VOPP1 WW domain binding protein [Source:HGNC Symbol;Acc:HGNC:34518],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FKBP9P1,None,5471,1,None,None,,query_1
SEPT14,346288,5472,1,SEPTIN14,septin 14 [Source:HGNC Symbol;Acc:HGNC:33280],UNIPROT_GN,query_1
ZNF713,349075,5473,1,ZNF713,zinc finger protein 713 [Source:HGNC Symbol;Acc:HGNC:22043],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MRPS17,51373,5474,1,MRPS17,mitochondrial ribosomal protein S17 [Source:HGNC Symbol;Acc:HGNC:14047],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NIPSNAP2,2631,5475,1,NIPSNAP2,nipsnap homolog 2 [Source:HGNC Symbol;Acc:HGNC:4179],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PSPH,5723,5476,1,PSPH,phosphoserine phosphatase [Source:HGNC Symbol;Acc:HGNC:9577],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CCT6A,908,5477,1,CCT6A,chaperonin containing TCP1 subunit 6A [Source:HGNC Symbol;Acc:HGNC:1620],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SUMF2,25870,5478,1,SUMF2,sulfatase modifying factor 2 [Source:HGNC Symbol;Acc:HGNC:20415],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PHKG1,5260,5479,1,PHKG1,phosphorylase kinase catalytic subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:8930],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CHCHD2,51142,5480,1,CHCHD2,coiled-coil-helix-coiled-coil-helix domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21645],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF479,90827,5481,1,ZNF479,zinc finger protein 479 [Source:HGNC Symbol;Acc:HGNC:23258],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC100653233,None,5482,1,None,None,,query_1
ZNF716,441234,5483,1,ZNF716,zinc finger protein 716 [Source:HGNC Symbol;Acc:HGNC:32458],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF722P,None,5484,1,None,None,,query_1
ZNF727,442319,5485,1,ZNF727,zinc finger protein 727 [Source:HGNC Symbol;Acc:HGNC:22785],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF735,730291,5486,1,ZNF735,zinc finger protein 735 [Source:HGNC Symbol;Acc:HGNC:32466],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF679,168417,5487,1,ZNF679,zinc finger protein 679 [Source:HGNC Symbol;Acc:HGNC:28650],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF736,728927,5488,1,ZNF736,zinc finger protein 736 [Source:HGNC Symbol;Acc:HGNC:32467],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF680,340252,5489,1,ZNF680,zinc finger protein 680 [Source:HGNC Symbol;Acc:HGNC:26897],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC100128885,None,5490,1,None,None,,query_1
ZNF107,51427,5491,1,ZNF107,zinc finger protein 107 [Source:HGNC Symbol;Acc:HGNC:12887],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF138,7697,5492,1,ZNF138,zinc finger protein 138 [Source:HGNC Symbol;Acc:HGNC:12922],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF273,10793,5493,1,ZNF273,zinc finger protein 273 [Source:HGNC Symbol;Acc:HGNC:13067],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CCT6P3,None,5494,1,None,None,,query_1
INTS4P1,None,5495,1,None,None,,query_1
ZNF92,168374,5496,1,ZNF92,zinc finger protein 92 [Source:HGNC Symbol;Acc:HGNC:13168],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC441242,None,5497,1,None,None,,query_1
VKORC1L1,154807,5498,1,VKORC1L1,vitamin K epoxide reductase complex subunit 1 like 1 [Source:HGNC Symbol;Acc:HGNC:21492],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GUSB,2990,5499,1,GUSB,glucuronidase beta [Source:HGNC Symbol;Acc:HGNC:4696],"DBASS5,ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ASL,435,5500,1,ASL,argininosuccinate lyase [Source:HGNC Symbol;Acc:HGNC:746],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CRCP,27297,5501,1,CRCP,CGRP receptor component [Source:HGNC Symbol;Acc:HGNC:17888],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC00174,None,5502,1,None,None,,query_1
GS1-124K5.11,None,5503,1,None,None,,query_1
LOC100996437,None,5504,1,None,None,,query_1
RABGEF1,27342,5505,1,RABGEF1,RAB guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:17676],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GTF2IRD1P1,None,5506,1,None,None,,query_1
GTF2IP23,None,5507,1,None,None,,query_1
TMEM248,55069,5508,1,TMEM248,transmembrane protein 248 [Source:HGNC Symbol;Acc:HGNC:25476],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SBDS,51119,5509,1,SBDS,SBDS ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:19440],"DBASS5,ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TYW1,55253,5510,1,TYW1,tRNA-yW synthesizing protein 1 homolog [Source:HGNC Symbol;Acc:HGNC:25598],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PMS2P4,None,5511,1,None,None,,query_1
STAG3L4,None,5512,1,None,None,,query_1
LINC01372,None,5513,1,None,None,,query_1
AUTS2,26053,5514,1,AUTS2,activator of transcription and developmental regulator AUTS2 [Source:HGNC Symbol;Acc:HGNC:14262],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GALNT17,64409,5515,1,GALNT17,polypeptide N-acetylgalactosaminyltransferase 17 [Source:HGNC Symbol;Acc:HGNC:16347],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CALN1,83698,5516,1,CALN1,calneuron 1 [Source:HGNC Symbol;Acc:HGNC:13248],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TYW1B,441250,5517,1,TYW1B,tRNA-yW synthesizing protein 1 homolog B [Source:HGNC Symbol;Acc:HGNC:33908],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
STAG3L3,378108,5518,1,STAG3L3,stromal antigen 3-like 3 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:33845],HGNC,query_1
SPDYE10P,None,5519,1,None,None,,query_1
FKBP6,8468,5520,1,FKBP6,FKBP prolyl isomerase 6 [Source:HGNC Symbol;Acc:HGNC:3722],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
BAZ1B,9031,5521,1,BAZ1B,bromodomain adjacent to zinc finger domain 1B [Source:HGNC Symbol;Acc:HGNC:961],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
BCL7B,9275,5522,1,BCL7B,BAF chromatin remodeling complex subunit BCL7B [Source:HGNC Symbol;Acc:HGNC:1005],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TBL2,26608,5523,1,TBL2,transducin beta like 2 [Source:HGNC Symbol;Acc:HGNC:11586],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MLXIPL,51085,5524,1,MLXIPL,MLX interacting protein like [Source:HGNC Symbol;Acc:HGNC:12744],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
BUD23,114049,5525,1,BUD23,BUD23 rRNA methyltransferase and ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:16405],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
STX1A,6804,5526,1,STX1A,syntaxin 1A [Source:HGNC Symbol;Acc:HGNC:11433],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CLDN4,1364,5527,1,CLDN4,claudin 4 [Source:HGNC Symbol;Acc:HGNC:2046],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
METTL27,155368,5528,1,METTL27,methyltransferase like 27 [Source:HGNC Symbol;Acc:HGNC:19068],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMEM270,135886,5529,1,TMEM270,transmembrane protein 270 [Source:HGNC Symbol;Acc:HGNC:23018],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ELN,2006,5530,1,ELN,elastin [Source:HGNC Symbol;Acc:HGNC:3327],"DBASS3,DBASS5,ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LIMK1,3984,5531,1,LIMK1,LIM domain kinase 1 [Source:HGNC Symbol;Acc:HGNC:6613],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
EIF4H,7458,5532,1,EIF4H,eukaryotic translation initiation factor 4H [Source:HGNC Symbol;Acc:HGNC:12741],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CLIP2,7461,5533,1,CLIP2,CAP-Gly domain containing linker protein 2 [Source:HGNC Symbol;Acc:HGNC:2586],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GTF2IRD1,9569,5534,1,GTF2IRD1,GTF2I repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:4661],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GTF2I,2969,5535,1,GTF2I,general transcription factor IIi [Source:HGNC Symbol;Acc:HGNC:4659],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC101926943,None,5536,1,None,None,,query_1
NCF1,653361,5537,1,NCF1,neutrophil cytosolic factor 1 [Source:HGNC Symbol;Acc:HGNC:7660],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GTF2IRD2,84163,5538,1,GTF2IRD2,GTF2I repeat domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30775],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PMS2P5,None,5539,1,None,None,,query_1
CASTOR2,729438,5540,1,CASTOR2,cytosolic arginine sensor for mTORC1 subunit 2 [Source:HGNC Symbol;Acc:HGNC:37073],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RCC1L,81554,5541,1,RCC1L,RCC1 like [Source:HGNC Symbol;Acc:HGNC:14948],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GTF2IRD2B,389524,5542,1,GTF2IRD2B,GTF2I repeat domain containing 2B [Source:HGNC Symbol;Acc:HGNC:33125],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GTF2IRD2B,84163,5542,2,GTF2IRD2,GTF2I repeat domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30775],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
POM121C,100101267,5543,1,POM121C,POM121 transmembrane nucleoporin C [Source:HGNC Symbol;Acc:HGNC:34005],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SPDYE5,442590,5544,1,SPDYE5,speedy/RINGO cell cycle regulator family member E5 [Source:HGNC Symbol;Acc:HGNC:35464],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PMS2P3,None,5545,1,None,None,,query_1
HIP1,3092,5546,1,HIP1,huntingtin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:4913],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CCL26,10344,5547,1,CCL26,C-C motif chemokine ligand 26 [Source:HGNC Symbol;Acc:HGNC:10625],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
POR,5447,5548,1,POR,cytochrome p450 oxidoreductase [Source:HGNC Symbol;Acc:HGNC:9208],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
STYXL1,51657,5549,1,STYXL1,serine/threonine/tyrosine interacting like 1 [Source:HGNC Symbol;Acc:HGNC:18165],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GTF2IP7,None,5550,1,None,None,,query_1
SRRM3,222183,5551,1,SRRM3,serine/arginine repetitive matrix 3 [Source:HGNC Symbol;Acc:HGNC:26729],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
HSPB1,3315,5552,1,HSPB1,heat shock protein family B (small) member 1 [Source:HGNC Symbol;Acc:HGNC:5246],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
YWHAG,7532,5553,1,YWHAG,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma [Source:HGNC Symbol;Acc:HGNC:12852],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SSC4D,136853,5554,1,SSC4D,scavenger receptor cysteine rich family member with 4 domains [Source:HGNC Symbol;Acc:HGNC:14461],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZP3,7784,5555,1,ZP3,zona pellucida glycoprotein 3 [Source:HGNC Symbol;Acc:HGNC:13189],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FDPSP2,None,5556,1,None,None,,query_1
POMZP3,22932,5557,1,POMZP3,POM121 and ZP3 fusion [Source:HGNC Symbol;Acc:HGNC:9203],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
DTX2P1-UPK3BP1-PMS2P11,None,5558,1,None,None,,query_1
FAM185BP,None,5559,1,None,None,,query_1
CCDC146,57639,5560,1,CCDC146,coiled-coil domain containing 146 [Source:HGNC Symbol;Acc:HGNC:29296],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GSAP,54103,5561,1,GSAP,gamma-secretase activating protein [Source:HGNC Symbol;Acc:HGNC:28042],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PTPN12,5782,5562,1,PTPN12,protein tyrosine phosphatase non-receptor type 12 [Source:HGNC Symbol;Acc:HGNC:9645],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
APTR,None,5563,1,None,None,,query_1
RSBN1L,222194,5564,1,RSBN1L,round spermatid basic protein 1 like [Source:HGNC Symbol;Acc:HGNC:24765],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMEM60,85025,5565,1,TMEM60,transmembrane protein 60 [Source:HGNC Symbol;Acc:HGNC:21754],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PHTF2,57157,5566,1,PHTF2,putative homeodomain transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:13411],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MAGI2,9863,5567,1,MAGI2,"membrane associated guanylate kinase, WW and PDZ domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18957]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GNAI1,2770,5568,1,GNAI1,G protein subunit alpha i1 [Source:HGNC Symbol;Acc:HGNC:4384],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
GNAT3,346562,5569,1,GNAT3,G protein subunit alpha transducin 3 [Source:HGNC Symbol;Acc:HGNC:22800],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CD36,948,5570,1,CD36,CD36 molecule [Source:HGNC Symbol;Acc:HGNC:1663],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SEMA3C,10512,5571,1,SEMA3C,semaphorin 3C [Source:HGNC Symbol;Acc:HGNC:10725],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC105369146,None,5572,1,None,None,,query_1
LOC100128317,None,5573,1,None,None,,query_1
HGF,3082,5574,1,HGF,hepatocyte growth factor [Source:HGNC Symbol;Acc:HGNC:4893],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CACNA2D1,781,5575,1,CACNA2D1,calcium voltage-gated channel auxiliary subunit alpha2delta 1 [Source:HGNC Symbol;Acc:HGNC:1399],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PCLO,27445,5576,1,PCLO,piccolo presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:13406],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SEMA3E,9723,5577,1,SEMA3E,semaphorin 3E [Source:HGNC Symbol;Acc:HGNC:10727],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SEMA3A,10371,5578,1,SEMA3A,semaphorin 3A [Source:HGNC Symbol;Acc:HGNC:10723],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC101927378,101927378,5579,1,AC003984.1,novel transcript,"ENTREZGENE,WIKIGENE",query_1
SEMA3D,223117,5580,1,SEMA3D,semaphorin 3D [Source:HGNC Symbol;Acc:HGNC:10726],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC00972,None,5581,1,None,None,,query_1
GRM3,2913,5582,1,GRM3,glutamate metabotropic receptor 3 [Source:HGNC Symbol;Acc:HGNC:4595],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
KIAA1324L,222223,5583,1,KIAA1324L,KIAA1324 like [Source:HGNC Symbol;Acc:HGNC:21945],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC101927420,None,5584,1,None,None,,query_1
DMTF1,9988,5585,1,DMTF1,cyclin D binding myb like transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:14603],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMEM243,79161,5586,1,TMEM243,transmembrane protein 243 [Source:HGNC Symbol;Acc:HGNC:21707],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TP53TG1,None,5587,1,None,None,,query_1
CROT,54677,5588,1,CROT,carnitine O-octanoyltransferase [Source:HGNC Symbol;Acc:HGNC:2366],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ABCB4,5244,5589,1,ABCB4,ATP binding cassette subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:45],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ABCB1,5243,5590,1,ABCB1,ATP binding cassette subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:40],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RUNDC3B,154661,5591,1,RUNDC3B,RUN domain containing 3B [Source:HGNC Symbol;Acc:HGNC:30286],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SLC25A40,55972,5592,1,SLC25A40,solute carrier family 25 member 40 [Source:HGNC Symbol;Acc:HGNC:29680],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
DBF4,10926,5593,1,DBF4,DBF4 zinc finger [Source:HGNC Symbol;Acc:HGNC:17364],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ADAM22,53616,5594,1,ADAM22,ADAM metallopeptidase domain 22 [Source:HGNC Symbol;Acc:HGNC:201],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SRI,6717,5595,1,SRI,sorcin [Source:HGNC Symbol;Acc:HGNC:11292],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF804B,219578,5596,1,ZNF804B,zinc finger protein 804B [Source:HGNC Symbol;Acc:HGNC:21958],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
STEAP2-AS1,None,5597,1,None,None,,query_1
STEAP2,261729,5598,1,STEAP2,STEAP2 metalloreductase [Source:HGNC Symbol;Acc:HGNC:17885],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CFAP69,79846,5599,1,CFAP69,cilia and flagella associated protein 69 [Source:HGNC Symbol;Acc:HGNC:26107],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC101927446,None,5600,1,None,None,,query_1
